Id,Label,timeset,description,url,cluster,weight<links>,weight<total_link_strength>,weight<citations>,weight<norm._citations>,score<pub._year>,score<citations>,score<norm._citations>
7050,carvalho (2012),,"<table><tr><td>Authors:</td><td>carvalho, p; da cruz, nf; marques, rc</td></tr><tr><td>Title:</td><td>assessing and exploring (in)efficiency in portuguese recycling systems using non-parametric methods</td></tr><tr><td>Source:</td><td>resources conservation and recycling, 67, 34-43</td></tr><tr><td>Year:</td><td>2012</td></tr></table>",http://dx.doi.org/10.1016/j.resconrec.2012.07.005,6,30,49,12,0.7971,2012,12,0.7971
7055,williams (2013),,"<table><tr><td>Authors:</td><td>williams, j</td></tr><tr><td>Title:</td><td>the role of planning in delivering low-carbon urban infrastructure</td></tr><tr><td>Source:</td><td>environment and planning b-planning & design, 40(4), 683-706</td></tr><tr><td>Year:</td><td>2013</td></tr></table>",http://dx.doi.org/10.1068/b38180,4,161,196,10,0.8492,2013,10,0.8492
7057,borndorfer (2012),,"<table><tr><td>Authors:</td><td>borndorfer, r; karbstein, m; pfetsch, me</td></tr><tr><td>Title:</td><td>models for fare planning in public transport</td></tr><tr><td>Source:</td><td>discrete applied mathematics, 160(18), 2591-2605</td></tr><tr><td>Year:</td><td>2012</td></tr></table>",http://dx.doi.org/10.1016/j.dam.2012.02.027,7,102,121,9,0.5978,2012,9,0.5978
7058,halvorsen (2012),,"<table><tr><td>Authors:</td><td>halvorsen, b</td></tr><tr><td>Title:</td><td>effects of norms and policy incentives on household recycling: an international comparison</td></tr><tr><td>Source:</td><td>resources conservation and recycling, 67, 18-26</td></tr><tr><td>Year:</td><td>2012</td></tr></table>",http://dx.doi.org/10.1016/j.resconrec.2012.06.008,6,58,126,22,1.4613,2012,22,1.4613
7060,kraus (2012),,"<table><tr><td>Authors:</td><td>kraus, m</td></tr><tr><td>Title:</td><td>road pricing with optimal mass transit</td></tr><tr><td>Source:</td><td>journal of urban economics, 72(2-3), 81-86</td></tr><tr><td>Year:</td><td>2012</td></tr></table>",http://dx.doi.org/10.1016/j.jue.2012.04.002,2,155,321,8,0.5314,2012,8,0.5314
7061,boruff (2013),,"<table><tr><td>Authors:</td><td>boruff, b; bull, f; christian, h; divitini, m; foster, s; giles-corti, b; knuiman, m; mccormack, g; middleton, n; timperio, a; van niel, k</td></tr><tr><td>Title:</td><td>the influence of urban design on neighbourhood walking following residential relocation: longitudinal results from the reside study</td></tr><tr><td>Source:</td><td>social science & medicine, 77, 20-30</td></tr><tr><td>Year:</td><td>2013</td></tr></table>",http://dx.doi.org/10.1016/j.socscimed.2012.10.016,5,104,199,87,7.3876,2013,87,7.3876
7062,han (2013),,"<table><tr><td>Authors:</td><td>han, ss; qin, b</td></tr><tr><td>Title:</td><td>planning parameters and household carbon emission: evidence from high- and low-carbon neighborhoods in beijing</td></tr><tr><td>Source:</td><td>habitat international, 37, 52-60</td></tr><tr><td>Year:</td><td>2013</td></tr></table>",http://dx.doi.org/10.1016/j.habitatint.2011.12.017,3,150,175,16,1.3586,2013,16,1.3586
7064,garmston (2012),,"<table><tr><td>Authors:</td><td>garmston, h; pan, w</td></tr><tr><td>Title:</td><td>building regulations in energy efficiency: compliance in england and wales</td></tr><tr><td>Source:</td><td>energy policy, 45, 594-605</td></tr><tr><td>Year:</td><td>2012</td></tr></table>",http://dx.doi.org/10.1016/j.enpol.2012.03.010,1,88,104,12,0.7971,2012,12,0.7971
7076,ekstrom (2012),,"<table><tr><td>Authors:</td><td>ekstrom, j; lo, hk; sumalee, a</td></tr><tr><td>Title:</td><td>optimizing toll locations and levels using a mixed integer linear approximation approach</td></tr><tr><td>Source:</td><td>transportation research part b-methodological, 46(7), 834-854</td></tr><tr><td>Year:</td><td>2012</td></tr></table>",http://dx.doi.org/10.1016/j.trb.2012.02.006,2,163,331,25,1.6605,2012,25,1.6605
7082,pavel (2013),,"<table><tr><td>Authors:</td><td>pavel, j; slavik, j</td></tr><tr><td>Title:</td><td>do the variable charges really increase the effectiveness and economy of waste management? a case study of the czech republic</td></tr><tr><td>Source:</td><td>resources conservation and recycling, 70, 68-77</td></tr><tr><td>Year:</td><td>2013</td></tr></table>",http://dx.doi.org/10.1016/j.resconrec.2012.09.013,6,98,169,11,0.9341,2013,11,0.9341
7088,morency (2012),,"<table><tr><td>Authors:</td><td>morency, c; paez, a; scott, dm</td></tr><tr><td>Title:</td><td>measuring accessibility: positive and normative implementations of various accessibility indicators</td></tr><tr><td>Source:</td><td>journal of transport geography, 25, 141-153</td></tr><tr><td>Year:</td><td>2012</td></tr></table>",http://dx.doi.org/10.1016/j.jtrangeo.2012.03.016,3,35,95,72,4.7824,2012,72,4.7824
7092,clune (2012),,"<table><tr><td>Authors:</td><td>clune, s; moore, t; morrissey, j</td></tr><tr><td>Title:</td><td>size matters: house size and thermal efficiency as policy strategies to reduce net emissions of new developments</td></tr><tr><td>Source:</td><td>energy policy, 48, 657-667</td></tr><tr><td>Year:</td><td>2012</td></tr></table>",http://dx.doi.org/10.1016/j.enpol.2012.05.072,1,100,127,14,0.9299,2012,14,0.9299
7093,davies (2012),,"<table><tr><td>Authors:</td><td>davies, m; milner, j; wilkinson, p</td></tr><tr><td>Title:</td><td>urban energy, carbon management (low carbon cities) and co-benefits for human health</td></tr><tr><td>Source:</td><td>current opinion in environmental sustainability, 4(4), 398-404</td></tr><tr><td>Year:</td><td>2012</td></tr></table>",http://dx.doi.org/10.1016/j.cosust.2012.09.011,5,129,226,14,0.9299,2012,14,0.9299
7098,hamdy (2013),,"<table><tr><td>Authors:</td><td>hamdy, m; hasan, a; siren, k</td></tr><tr><td>Title:</td><td>a multi-stage optimization method for cost-optimal and nearly-zero-energy building solutions in line with the epbd-recast 2010</td></tr><tr><td>Source:</td><td>energy and buildings, 56, 189-203</td></tr><tr><td>Year:</td><td>2013</td></tr></table>",http://dx.doi.org/10.1016/j.enbuild.2012.08.023,1,41,57,90,7.6424,2013,90,7.6424
7100,boehmer (2008),,"<table><tr><td>Authors:</td><td>boehmer, tk; brownson, rc; ewing, r; joshu, ce</td></tr><tr><td>Title:</td><td>personal, neighbourhood and urban factors associated with obesity in the united states</td></tr><tr><td>Source:</td><td>journal of epidemiology and community health, 62(3), 202-208</td></tr><tr><td>Year:</td><td>2008</td></tr></table>",http://dx.doi.org/10.1136/jech.2006.058321,5,73,137,56,1.9314,2008,56,1.9314
7107,bachmann (2008),,"<table><tr><td>Authors:</td><td>bachmann, b; del valle, dh; gould, g; hixson, m; karner, a; lang, z; niemeier, d; okma, c</td></tr><tr><td>Title:</td><td>rethinking downstream regulation: california's opportunity to engage households in reducing greenhouse gases</td></tr><tr><td>Source:</td><td>energy policy, 36(9), 3436-3447</td></tr><tr><td>Year:</td><td>2008</td></tr></table>",http://dx.doi.org/10.1016/j.enpol.2008.04.024,1,135,152,29,1.0002,2008,29,1.0002
7109,van den bergh (2008),,"<table><tr><td>Authors:</td><td>van den bergh, jcjm</td></tr><tr><td>Title:</td><td>environmental regulation of households: an empirical review of economic and psychological factors</td></tr><tr><td>Source:</td><td>ecological economics, 66(4), 559-574</td></tr><tr><td>Year:</td><td>2008</td></tr></table>",http://dx.doi.org/10.1016/j.ecolecon.2008.04.007,6,139,364,57,1.9659,2008,57,1.9659
7110,lu (2009),,"<table><tr><td>Authors:</td><td>lu, b; zhao, pj</td></tr><tr><td>Title:</td><td>transportation implications of metropolitan spatial planning in mega-city beijing</td></tr><tr><td>Source:</td><td>international development planning review, 31(3), 235-261</td></tr><tr><td>Year:</td><td>2009</td></tr></table>",,3,99,189,7,0.2667,2009,7,0.2667
7111,wong (2008),,"<table><tr><td>Authors:</td><td>wong, ki; wong, sc; wu, jh; yang, h</td></tr><tr><td>Title:</td><td>modeling urban taxi services with multiple user classes and vehicle modes</td></tr><tr><td>Source:</td><td>transportation research part b-methodological, 42(10), 985-1007</td></tr><tr><td>Year:</td><td>2008</td></tr></table>",http://dx.doi.org/10.1016/j.trb.2008.03.004,2,50,61,37,1.2761,2008,37,1.2761
7125,haigler (2008),,"<table><tr><td>Authors:</td><td>haigler, e; smith, kr</td></tr><tr><td>Title:</td><td>co-benefits of climate mitigation and health protection in energy systems: scoping methods</td></tr><tr><td>Source:</td><td>annual review of public health, 29, 11</td></tr><tr><td>Year:</td><td>2008</td></tr></table>",http://dx.doi.org/10.1146/annurev.publhealth.29.020907.090759,5,33,60,58,2.0004,2008,58,2.0004
7133,brody (2008),,"<table><tr><td>Authors:</td><td>brody, sd; lacy, mg; schelly, cl; vedlitz, a; zahran, s</td></tr><tr><td>Title:</td><td>greening local energy explaining the geographic distribution of household solar energy use in the united states</td></tr><tr><td>Source:</td><td>journal of the american planning association, 74(4), 419-434</td></tr><tr><td>Year:</td><td>2008</td></tr></table>",http://dx.doi.org/10.1080/01944360802310594,1,67,75,15,0.5173,2008,15,0.5173
7135,berke (2008),,"<table><tr><td>Authors:</td><td>berke, pr</td></tr><tr><td>Title:</td><td>the evolution of green community planning, scholarship, and practice an introduction to the special issue</td></tr><tr><td>Source:</td><td>journal of the american planning association, 74(4), 393-407</td></tr><tr><td>Year:</td><td>2008</td></tr></table>",http://dx.doi.org/10.1080/01944360802381751,3,117,185,17,0.5863,2008,17,0.5863
7143,arnott (2009),,"<table><tr><td>Authors:</td><td>arnott, r; rowse, j</td></tr><tr><td>Title:</td><td>downtown parking in auto city</td></tr><tr><td>Source:</td><td>regional science and urban economics, 39(1), 1-14</td></tr><tr><td>Year:</td><td>2009</td></tr></table>",http://dx.doi.org/10.1016/j.regsciurbeco.2008.08.001,7,172,260,55,2.0952,2009,55,2.0952
7144,yang (2008),,"<table><tr><td>Authors:</td><td>yang, yz</td></tr><tr><td>Title:</td><td>a tale of two cities: physical form and neighborhood satisfaction in metropolitan portland and charlotte</td></tr><tr><td>Source:</td><td>journal of the american planning association, 74(3), 307-323</td></tr><tr><td>Year:</td><td>2008</td></tr></table>",http://dx.doi.org/10.1080/01944360802215546,3,114,196,28,0.9657,2008,28,0.9657
7147,bell (2008),,"<table><tr><td>Authors:</td><td>bell, ml; cifuentes, la; davis, dl; krupnick, aj; morgenstern, rd; thurston, gd</td></tr><tr><td>Title:</td><td>ancillary human health benefits of improved air quality resulting from climate change mitigation</td></tr><tr><td>Source:</td><td>environmental health, 7</td></tr><tr><td>Year:</td><td>2008</td></tr></table>",http://dx.doi.org/10.1186/1476-069x-7-41,5,93,180,50,1.7245,2008,50,1.7245
7148,hayles (2008),,"<table><tr><td>Authors:</td><td>hayles, c; horne, r</td></tr><tr><td>Title:</td><td>towards global benchmarking for sustainable homes: an international comparison of the energy performance of housing</td></tr><tr><td>Source:</td><td>journal of housing and the built environment, 23(2), 119-130</td></tr><tr><td>Year:</td><td>2008</td></tr></table>",http://dx.doi.org/10.1007/s10901-008-9105-1,3,82,82,25,0.8622,2008,25,0.8622
7157,barkenbus (2008),,"<table><tr><td>Authors:</td><td>barkenbus, j; gilligan, j; vandenbergh, mp</td></tr><tr><td>Title:</td><td>individual carbon emissions: the low-hanging fruit</td></tr><tr><td>Source:</td><td>ucla law review, 55(6), 1701-1758</td></tr><tr><td>Year:</td><td>2008</td></tr></table>",,1,71,80,35,1.2071,2008,35,1.2071
7165,sovacool (2009),,"<table><tr><td>Authors:</td><td>sovacool, bk</td></tr><tr><td>Title:</td><td>the importance of comprehensiveness in renewable electricity and energy-efficiency policy</td></tr><tr><td>Source:</td><td>energy policy, 37(4), 1529-1541</td></tr><tr><td>Year:</td><td>2009</td></tr></table>",http://dx.doi.org/10.1016/j.enpol.2008.12.016,1,64,83,57,2.1714,2009,57,2.1714
7168,barbopoulos (2008),,"<table><tr><td>Authors:</td><td>barbopoulos, n; milakis, d; vlastos, t</td></tr><tr><td>Title:</td><td>relationships between urban form and travel behaviour in athens, greece. a comparison with western european and north american results</td></tr><tr><td>Source:</td><td>european journal of transport and infrastructure research, 8(3), 201-215</td></tr><tr><td>Year:</td><td>2008</td></tr></table>",,3,148,237,16,0.5518,2008,16,0.5518
7172,froines (2008),,"<table><tr><td>Authors:</td><td>froines, j; hopke, pk; scheffe, r; solomon, pa</td></tr><tr><td>Title:</td><td>key scientific findings and policy- and health-relevant insights from the us environmental protection agency's particulate matter supersites program and related studies: an integration and synthesis of results</td></tr><tr><td>Source:</td><td>journal of the air & waste management association, 58(13), s3-s92</td></tr><tr><td>Year:</td><td>2008</td></tr></table>",http://dx.doi.org/10.3155/1047-3289.58.13.s-3,5,15,21,27,0.9312,2008,27,0.9312
7174,chatman (2008),,"<table><tr><td>Authors:</td><td>chatman, dg</td></tr><tr><td>Title:</td><td>deconstructing development density: quality, quantity and price effects on household non-work travel</td></tr><tr><td>Source:</td><td>transportation research part a-policy and practice, 42(7), 1008-1030</td></tr><tr><td>Year:</td><td>2008</td></tr></table>",http://dx.doi.org/10.1016/j.tra.2008.02.003,3,287,462,43,1.483,2008,43,1.483
7177,botchwey (2009),,"<table><tr><td>Authors:</td><td>botchwey, nd; contant, ck; dannenberg, al; hobson, se; jackson, rj; lopez, r; mcmillan, te; mumford, kg; winkle, c</td></tr><tr><td>Title:</td><td>a model curriculum for a course on the built environment and public health training for an interdisciplinary workforce</td></tr><tr><td>Source:</td><td>american journal of preventive medicine, 36(2), s63-s71</td></tr><tr><td>Year:</td><td>2009</td></tr></table>",http://dx.doi.org/10.1016/j.amepre.2008.10.003,5,78,107,23,0.8762,2009,23,0.8762
7178,martinez (2009),,"<table><tr><td>Authors:</td><td>martinez, lm; viegas, jm</td></tr><tr><td>Title:</td><td>effects of transportation accessibility on residential property values hedonic price model in the lisbon, portugal, metropolitan area</td></tr><tr><td>Source:</td><td>transportation research record, (2115), 127-137</td></tr><tr><td>Year:</td><td>2009</td></tr></table>",http://dx.doi.org/10.3141/2115-16,3,97,190,28,1.0666,2009,28,1.0666
7179,attari (2009),,"<table><tr><td>Authors:</td><td>attari, sz; davidson, ci; dawes, r; de bruin, wb; dekay, ml; schoen, m; small, mj</td></tr><tr><td>Title:</td><td>preferences for change: do individuals prefer voluntary actions, soft regulations, or hard regulations to decrease fossil fuel consumption?</td></tr><tr><td>Source:</td><td>ecological economics, 68(6), 1701-1710</td></tr><tr><td>Year:</td><td>2009</td></tr></table>",http://dx.doi.org/10.1016/j.ecolecon.2008.10.007,1,69,81,19,0.7238,2009,19,0.7238
7181,macdonald (2008),,"<table><tr><td>Authors:</td><td>macdonald, j; ridgeway, g; stokes, rj</td></tr><tr><td>Title:</td><td>estimating the effects of light rail transit on health care costs</td></tr><tr><td>Source:</td><td>health & place, 14(1), 45-58</td></tr><tr><td>Year:</td><td>2008</td></tr></table>",http://dx.doi.org/10.1016/j.healtliplace.2007.04.002,5,165,305,27,0.9312,2008,27,0.9312
7184,alberti (2009),,"<table><tr><td>Authors:</td><td>alberti, m; blanco, h; ellis, c; forsyth, a; krizek, kj; rodriguez, da; talen, e</td></tr><tr><td>Title:</td><td>hot, congested, crowded and diverse: emerging research agendas in planning</td></tr><tr><td>Source:</td><td>progress in planning, 71, 153-205</td></tr><tr><td>Year:</td><td>2009</td></tr></table>",http://dx.doi.org/10.1016/j.progress.2009.03.001,3,395,802,58,2.2095,2009,58,2.2095
7193,chen (2008),,"<table><tr><td>Authors:</td><td>chen, hy; jia, bs; lau, ssy</td></tr><tr><td>Title:</td><td>sustainable urban form for chinese compact cities: challenges of a rapid urbanized economy</td></tr><tr><td>Source:</td><td>habitat international, 32(1), 28-40</td></tr><tr><td>Year:</td><td>2008</td></tr></table>",http://dx.doi.org/10.1016/j.habitatint.2007.06.005,3,51,73,107,3.6904,2008,107,3.6904
7198,holguin-veras (2008),,"<table><tr><td>Authors:</td><td>holguin-veras, j</td></tr><tr><td>Title:</td><td>necessary conditions for off-hour deliveries and the effectiveness of urban freight road pricing and alternative financial policies in competitive markets</td></tr><tr><td>Source:</td><td>transportation research part a-policy and practice, 42(2), 392-413</td></tr><tr><td>Year:</td><td>2008</td></tr></table>",http://dx.doi.org/10.1016/j.tra.2007.10.008,2,192,341,59,2.0349,2008,59,2.0349
7205,alberti (2009),,"<table><tr><td>Authors:</td><td>alberti, m; blanco, h; chang, s; hollander, jb; london, jb; olshansky, r; pallagst, km; parnell, s; pieterse, e; popper, fj; randolph, j; schwarz, t; watson, v; wheeler, sm</td></tr><tr><td>Title:</td><td>shaken, shrinking, hot, impoverished and informal: emerging research agendas in planning</td></tr><tr><td>Source:</td><td>progress in planning, 72, 195-250</td></tr><tr><td>Year:</td><td>2009</td></tr></table>",http://dx.doi.org/10.1016/j.progress.2009.09.001,4,135,199,35,1.3333,2009,35,1.3333
7213,brody (2008),,"<table><tr><td>Authors:</td><td>brody, sd; grover, h; miller, c; vedlitz, a; zahran, s</td></tr><tr><td>Title:</td><td>vulnerability and capacity: explaining local commitment to climate-change policy</td></tr><tr><td>Source:</td><td>environment and planning c-government and policy, 26(3), 544-562</td></tr><tr><td>Year:</td><td>2008</td></tr></table>",http://dx.doi.org/10.1068/c2g,4,59,98,89,3.0696,2008,89,3.0696
7216,andersen (2008),,"<table><tr><td>Authors:</td><td>andersen, mm; charter, m; emmert, s; geerken, t; lahlou, s; sto, e; tischner, u; tukker, a; vezzoli, c</td></tr><tr><td>Title:</td><td>fostering change to sustainable consumption and production: an evidence based view</td></tr><tr><td>Source:</td><td>journal of cleaner production, 16(11), 1218-1225</td></tr><tr><td>Year:</td><td>2008</td></tr></table>",http://dx.doi.org/10.1016/j.jclepro.2007.08.015,4,48,59,79,2.7247,2008,79,2.7247
7223,bulkeley (2008),,"<table><tr><td>Authors:</td><td>bulkeley, h; hudson, r; watson, m</td></tr><tr><td>Title:</td><td>unpicking environmental policy integration with tales from waste management</td></tr><tr><td>Source:</td><td>environment and planning c-government and policy, 26(3), 481-498</td></tr><tr><td>Year:</td><td>2008</td></tr></table>",http://dx.doi.org/10.1068/c0510j,4,21,47,20,0.6898,2008,20,0.6898
7233,creutzig (2009),,"<table><tr><td>Authors:</td><td>creutzig, f; he, dq</td></tr><tr><td>Title:</td><td>climate change mitigation and co-benefits of feasible transport demand policies in beijing</td></tr><tr><td>Source:</td><td>transportation research part d-transport and environment, 14(2), 120-131</td></tr><tr><td>Year:</td><td>2009</td></tr></table>",http://dx.doi.org/10.1016/j.trd.2008.11.007,2,71,77,75,2.8571,2009,75,2.8571
7234,marcotte (2009),,"<table><tr><td>Authors:</td><td>marcotte, p; mercier, a; savard, g; verter, v</td></tr><tr><td>Title:</td><td>toll policies for mitigating hazardous materials transport risk</td></tr><tr><td>Source:</td><td>transportation science, 43(2), 228-243</td></tr><tr><td>Year:</td><td>2009</td></tr></table>",http://dx.doi.org/10.1287/trsc.1080.0236,2,92,135,25,0.9524,2009,25,0.9524
7238,shen (2009),,"<table><tr><td>Authors:</td><td>shen, w; zhang, hm</td></tr><tr><td>Title:</td><td>on the morning commute problem in a corridor network with multiple bottlenecks: its system-optimal traffic flow patterns and the realizing tolling scheme</td></tr><tr><td>Source:</td><td>transportation research part b-methodological, 43(3), 267-284</td></tr><tr><td>Year:</td><td>2009</td></tr></table>",http://dx.doi.org/10.1016/j.trb.2008.07.004,2,122,187,18,0.6857,2009,18,0.6857
7241,eliasson (2009),,"<table><tr><td>Authors:</td><td>eliasson, j</td></tr><tr><td>Title:</td><td>a cost-benefit analysis of the stockholm congestion charging system</td></tr><tr><td>Source:</td><td>transportation research part a-policy and practice, 43(4), 468-480</td></tr><tr><td>Year:</td><td>2009</td></tr></table>",http://dx.doi.org/10.1016/j.tra.2008.11.014,2,75,110,80,3.0475,2009,80,3.0475
7243,halvorsen (2008),,"<table><tr><td>Authors:</td><td>halvorsen, b</td></tr><tr><td>Title:</td><td>effects of norms and opportunity cost of time on household recycling</td></tr><tr><td>Source:</td><td>land economics, 84(3), 501-516</td></tr><tr><td>Year:</td><td>2008</td></tr></table>",,6,64,134,34,1.1726,2008,34,1.1726
7247,yucel (2013),,"<table><tr><td>Authors:</td><td>yucel, g</td></tr><tr><td>Title:</td><td>extent of inertia caused by the existing building stock against an energy transition in the netherlands</td></tr><tr><td>Source:</td><td>energy and buildings, 56, 134-145</td></tr><tr><td>Year:</td><td>2013</td></tr></table>",http://dx.doi.org/10.1016/j.enbuild.2012.09.022,1,136,186,5,0.4246,2013,5,0.4246
7253,lewis (2012),,"<table><tr><td>Authors:</td><td>lewis, jj; pattanayak, sk</td></tr><tr><td>Title:</td><td>who adopts improved fuels and cookstoves? a systematic review</td></tr><tr><td>Source:</td><td>environmental health perspectives, 120(5), 637-645</td></tr><tr><td>Year:</td><td>2012</td></tr></table>",http://dx.doi.org/10.1289/ehp.1104194,6,19,52,96,6.3765,2012,96,6.3765
7254,bale (2012),,"<table><tr><td>Authors:</td><td>bale, cse; foxon, tj; gale, wf; hannon, mj</td></tr><tr><td>Title:</td><td>strategic energy planning within local authorities in the uk: a study of the city of leeds</td></tr><tr><td>Source:</td><td>energy policy, 48, 242-251</td></tr><tr><td>Year:</td><td>2012</td></tr></table>",http://dx.doi.org/10.1016/j.enpol.2012.05.019,4,69,102,19,1.262,2012,19,1.262
7258,borge-diez (2013),,"<table><tr><td>Authors:</td><td>borge-diez, d; castro-gil, m; colmenar-santos, a; de lober, lnt</td></tr><tr><td>Title:</td><td>solutions to reduce energy consumption in the management of large buildings</td></tr><tr><td>Source:</td><td>energy and buildings, 56, 66-77</td></tr><tr><td>Year:</td><td>2013</td></tr></table>",http://dx.doi.org/10.1016/j.enbuild.2012.10.004,1,87,96,21,1.7832,2013,21,1.7832
7263,blok (2012),,"<table><tr><td>Authors:</td><td>blok, a</td></tr><tr><td>Title:</td><td>greening cosmopolitan urbanism? on the transnational mobility of low-carbon formats in northern european and east asian cities</td></tr><tr><td>Source:</td><td>environment and planning a, 44(10), 2327-2343</td></tr><tr><td>Year:</td><td>2012</td></tr></table>",http://dx.doi.org/10.1068/a44559,4,61,84,15,0.9963,2012,15,0.9963
7267,bjornstad (2012),,"<table><tr><td>Authors:</td><td>bjornstad, e</td></tr><tr><td>Title:</td><td>diffusion of renewable heating technologies in households. experiences from the norwegian household subsidy programme</td></tr><tr><td>Source:</td><td>energy policy, 48, 148-158</td></tr><tr><td>Year:</td><td>2012</td></tr></table>",http://dx.doi.org/10.1016/j.enpol.2012.04.078,1,132,200,12,0.7971,2012,12,0.7971
7268,fry (2012),,"<table><tr><td>Authors:</td><td>fry, r; higgs, g; langford, m</td></tr><tr><td>Title:</td><td>using floating catchment analysis (fca) techniques to examine intra-urban variations in accessibility to public transport opportunities: the example of cardiff, wales</td></tr><tr><td>Source:</td><td>journal of transport geography, 25, 1-14</td></tr><tr><td>Year:</td><td>2012</td></tr></table>",http://dx.doi.org/10.1016/j.jtrangeo.2012.06.014,3,34,65,6,0.3985,2012,6,0.3985
7270,borge-diez (2013),,"<table><tr><td>Authors:</td><td>borge-diez, d; castro-gil, m; colmenar-santos, a; perez-molina, c</td></tr><tr><td>Title:</td><td>passive climatization using a cool roof and natural ventilation for internally displaced persons in hot climates: case study for haiti</td></tr><tr><td>Source:</td><td>building and environment, 59, 116-126</td></tr><tr><td>Year:</td><td>2013</td></tr></table>",http://dx.doi.org/10.1016/j.buildenv.2012.08.013,1,36,54,10,0.8492,2013,10,0.8492
7273,tovar (2012),,"<table><tr><td>Authors:</td><td>tovar, ma</td></tr><tr><td>Title:</td><td>the structure of energy efficiency investment in the uk households and its average monetary and environmental savings</td></tr><tr><td>Source:</td><td>energy policy, 50, 723-735</td></tr><tr><td>Year:</td><td>2012</td></tr></table>",http://dx.doi.org/10.1016/j.enpol.2012.08.019,1,66,79,10,0.6642,2012,10,0.6642
7279,liu (2012),,"<table><tr><td>Authors:</td><td>liu, zy; meng, q; wang, sa</td></tr><tr><td>Title:</td><td>optimal distance tolls under congestion pricing and continuously distributed value of time</td></tr><tr><td>Source:</td><td>transportation research part e-logistics and transportation review, 48(5), 937-957</td></tr><tr><td>Year:</td><td>2012</td></tr></table>",http://dx.doi.org/10.1016/j.tre.2012.04.004,2,207,499,35,2.3248,2012,35,2.3248
7281,da silva (2013),,"<table><tr><td>Authors:</td><td>da silva, mg; de carvalho, pm; ramos, je</td></tr><tr><td>Title:</td><td>influence of weather and indoor climate on clothing of occupants in naturally ventilated school buildings</td></tr><tr><td>Source:</td><td>building and environment, 59, 38-46</td></tr><tr><td>Year:</td><td>2013</td></tr></table>",http://dx.doi.org/10.1016/j.buildenv.2012.08.005,1,52,89,8,0.6793,2013,8,0.6793
7283,coppola (2012),,"<table><tr><td>Authors:</td><td>coppola, p; cordera, r; dell'olio, l; dominguez, a; ibeas, a</td></tr><tr><td>Title:</td><td>modelling transport and real-estate values interactions in urban systems</td></tr><tr><td>Source:</td><td>journal of transport geography, 24, 370-382</td></tr><tr><td>Year:</td><td>2012</td></tr></table>",http://dx.doi.org/10.1016/j.jtrangeo.2012.04.012,3,80,155,23,1.5277,2012,23,1.5277
7285,goulias (2012),,"<table><tr><td>Authors:</td><td>goulias, kg; martinez, lm; silva, jde</td></tr><tr><td>Title:</td><td>using a multi equation model to unravel the influence of land use patterns on travel behavior of workers in lisbon</td></tr><tr><td>Source:</td><td>transportation letters-the international journal of transportation research, 4(4), 193-209</td></tr><tr><td>Year:</td><td>2012</td></tr></table>",http://dx.doi.org/10.3328/tl.2012.04.04.193-209,3,95,132,6,0.3985,2012,6,0.3985
7288,grindlay (2012),,"<table><tr><td>Authors:</td><td>grindlay, al; jaramillo, c; lizarraga, c</td></tr><tr><td>Title:</td><td>spatial disparity in transport social needs and public transport provision in santiago de cali (colombia)</td></tr><tr><td>Source:</td><td>journal of transport geography, 24, 340-357</td></tr><tr><td>Year:</td><td>2012</td></tr></table>",http://dx.doi.org/10.1016/j.jtrangeo.2012.04.014,3,74,104,23,1.5277,2012,23,1.5277
7291,ghosh (2013),,"<table><tr><td>Authors:</td><td>ghosh, b; lawson, ar; pakrashi, v; szeto, wy</td></tr><tr><td>Title:</td><td>perception of safety of cyclists in dublin city</td></tr><tr><td>Source:</td><td>accident analysis and prevention, 50, 499-511</td></tr><tr><td>Year:</td><td>2013</td></tr></table>",http://dx.doi.org/10.1016/j.aap.2012.05.029,5,42,68,27,2.2927,2013,27,2.2927
7294,coleman (2012),,"<table><tr><td>Authors:</td><td>coleman, k; kaplowitz, md; thorp, l; yeboah, fk</td></tr><tr><td>Title:</td><td>energy conservation attitudes, knowledge, and behaviors in science laboratories</td></tr><tr><td>Source:</td><td>energy policy, 50, 581-591</td></tr><tr><td>Year:</td><td>2012</td></tr></table>",http://dx.doi.org/10.1016/j.enpol.2012.07.060,1,83,155,7,0.465,2012,7,0.465
7296,guta (2012),,"<table><tr><td>Authors:</td><td>guta, dd</td></tr><tr><td>Title:</td><td>application of an almost ideal demand system (aids) to ethiopian rural residential energy use: panel data evidence</td></tr><tr><td>Source:</td><td>energy policy, 50, 528-539</td></tr><tr><td>Year:</td><td>2012</td></tr></table>",http://dx.doi.org/10.1016/j.enpol.2012.07.055,6,39,61,6,0.3985,2012,6,0.3985
7298,de jong (2012),,"<table><tr><td>Authors:</td><td>de jong, m; mu, r</td></tr><tr><td>Title:</td><td>establishing the conditions for effective transit-oriented development in china: the case of dalian</td></tr><tr><td>Source:</td><td>journal of transport geography, 24, 234-249</td></tr><tr><td>Year:</td><td>2012</td></tr></table>",http://dx.doi.org/10.1016/j.jtrangeo.2012.02.010,3,134,196,15,0.9963,2012,15,0.9963
